date	pub	page_id	window
1938-07-08	difaa	difaa19380708-01.1.4	…ء ساعتين . | ضابط جريح أما الضابط صموئيل خميس فقد اصيب بجراح بسيطة من شظايا قنبلة أمس ، واجريت له اليوم عملية جراحية في المستشفى الايطالي للمحافظة على الامن وقد عقد اجتماع من حاكم لواء حيفا والعامرة ومدير البوليس وبعض كبار الموظفين لبحث حالة المدينة بعد حوادثها الاخيرة والاحتياطات التي تتخذ للمحافظة على الام…
1938-07-08	difaa	difaa19380708-01.1.4	…في مستشفى الحكومة يزورون الجرحى واجتمع صباح اليوم فريق من رجال | الطوائف المسيحية المختلفة والاباء اليسوعيين وذهبوا إلى المستشفيات الثلاثة الزيارة الجرحى ومواساتهم لجنة البلدية وعقدت لجنة بلدية حيفا صباح اليوم اجتماعاً وأصدرت البيان التالي : في الساعة العاشرة من صباح يوم الخميس الواقع في ٧ تموز سنة ۱۹۳۸ اجتمعت لجنة ا…
1938-07-08	difaa	difaa19380708-01.1.4	…حمد عبد القادر من عرابة ، احمد موسى الناقوري من شويكه ، على حسين عرابة من حيفا ، شفيق ملحس من حيفا، رأفت احمد المحمر من حيفا ، جريس بشت من حيفا ، احمد عبد الله الحسن من المجيدل نقولا الياس روحي ، احمد ابراهيم من حيفا . جرمی آخرون ومن الذين اصيبوا بجراح بسيطة ونقلوا الى المستشفى الالماني والطلياني : عمر محمد عمر من مارون . حسين علي ابو شام من الطيره على محمد شحاده من صور . الحاج مصطفى عبد المجيد …
1938-07-08	difaa	difaa19380708-01.1.4	…سلواد. احمد الحاج موسى من حيفا. علي حسن كمين من حيفا. سعاده محمد حامدين من الرينة . حمزه غزال من حيفا. حبيب حنا صدقي من حيفا ، علي اسماعيل من حيفا ، دياب العابد من صفوريه ، عطا عيسى ابو حمام من حيفا. زيد سليم ياسين من اربد. عزت عارف من الطيره ونقل بحالة خطرة إلى المستشفى الالماني. علي حسين عزام من الجش . احمد عبد القادر الاحمد من عرابة . عبد الحاج مصطفى من سلواد. عمر قدور من سمخ. محمد شوش…
1938-07-08	difaa	difaa19380708-01.1.4	… عائلة سمير من الطيرة ايضاً . وقد توفى في منتصف الساعه الواحدة بعد ظهر اليوم محمد يحيى النجار وهو من أهالي عكا ويعمل في حيفا وقد توات السلطة دفنه في مقبرة بلدة الشيخ اسعاف المصابين وقد استمر أطباء المستشفى الحكومي وعلى رأسهم الدكتور نايف بك حمزه والدكتور جبرا عطا الله طول ليلة امس واليوم يعاونهما بقية الاطباء والموظفين في ا…
1938-07-08	difaa	difaa19380708-01.1.6	…دي عمره ١٨ سنة، واسمه شلومو بن يوسف واطلق البوليس طلقات ناري كثيرة في القضاء عند ما رفض اليهودان يتفرقواء ولقد ادخل الى المستشفى ١٧ جريحا ، والموقف لم يهدأ بعد، والبوليس والجنود ما يزالون بالمرصاد. وقذف اليهود بوليسين بريطانيين بالحجارة في حيفا ، والقى القبض على سنة من المتظاهرين منذ ١٨ قرناً ! و بن يوسف هر اول يهودي يقدم في فلسطين منذ اكثر من ١٨ قرناً ، وهو قد …
1938-07-13	difaa	difaa19380713-01.1.1	… يقع على الشارع العام في القرية المذكورة القيت قنبلة من الباص على الصبية الواقدين على جانب الشارع وتابع السائق حيره الى حيفا جمع ٤ عرب وقد أصيب ثلاثة صبيان احدهم يدمى محمد عوض والاخران. ولدا محمد الزناتي من الطيره ويسكنون في حيفا ، ورجل آخر بجراح بسيطة الى المستشفى وقد نقل الجرحى إلى مستشفى الحكومة حيث اجريت لهم الاسعافات اللازمة ، وغادر الرجل المستشفى الى القرية بعد ان ضمدت جراحه و…
1938-07-14	difaa	difaa19380714-01.1.4	… مقدارها عشرة جنيهات فلسطينية الجرعى العرب ما يزال الاشخاص الستة من جرحى الاعتداءات الأخيرة التي وقعت في بان يعالجون في المستشفى الحكومي وصحتهم حسنة في البوليس اصدر مفتش البوليس العام فى فلسطين امراً الى جميع رجال البوليس فى يافا وحيفا والقدس وتل أبيب بوجوب البس ، الجاكيت الرسمي و عدم الظهور بالقميص وحده بحضور وزیرین ... انزال باخرة يهودية إلى الما... ل…
1938-07-14	difaa	difaa19380714-01.1.5	…ه سرور، محمد حسن عباس ، نمر الجمعة ، محمود العباس ، بعد اعتقالهم ١٠ اشهر وقد أمروا بأثبات وجودهم يومياً لدى دائرة بوليس حيفا مدة سنة . نقل معتقل الى المستشفى لمعالجته نقل البوم الى المستشفى من المعتقل الاستاذ عبد المطلب فضه ، وهو يشكو مرضاً فى اسنانه فعالجه الدكتور بشاره حداد . عسى ان يفرج عن هذا الشاب الذي …
1938-07-14	difaa	difaa19380714-01.1.8	…يب من هذه القرية السيدان سمان الشيتي برأسه ، ويوسف ايوب تلحمي رجله بأصابات بسيطة، وجيء بهما اليوم الى مستشفى الحكومة في حيفا يموت فى المستشفى مات ظهر أمس في مستشفى هداها اليهودي آر بيه البي الذي طعن بمدية في شارع الكرمل اثناء الحوادث الاخيرة التي وقعت يوم ٤ الج…
1938-07-22	difaa	difaa19380722-01.1.4	…لجمعية الخيرية لمساعدة المنكوبين بحيفا ه وما تقدموا لا نفسكم من خير تجدوه عند الله ) الجمعية الخيرية لمساعدة المنكوبين بحيفا تقدم شكرها الجزيل لمن ساعدها في هذه المهمة الانسانية وخصوصاً الاطباء و ممرضات المستشفيات و عموم الذين اسعفوا الجرحى والمنكوبين في الحادث الاليم الذي ذهب ضحيته جمع غفير من الارياء والذين تركوا وراء هم الاطفال …
1938-07-26	difaa	difaa19380726-01.1.4	… الى حيفا لتطبيق نظام منم التجول هناك نهاراً طلب محمد ضات وطلب من مستشفى الحكومة بيافا ارسال عدد من الممرضات الى مستشفى حيفا للمساعدة على خدمة الجرحى الذين غص بهم المستشفى هناك المنشية الفرقا وزار فضيلة الشيخ عيسى افندي او الجبين مساعد مدير البوليس امس ن وطلب اليه ان يعمل على تصليح عدد من ر…
1938-07-26	difaa	difaa19380726-01.1.8	… والبوليس والجند كما اشتركت عدة سيارات تابعة لشركات الباصات الوطنية والسيارات الخاصة وكانت هذه السيارات تنقل الجرحى إلى المستشفيات الثلاثة في حيفا وهي الالماني والايطالي والحكومي ٤٨ قتيلا وكما ذكرت سابقا ليس فى الامكان تقدير عدد القتلى ولكنني علمت از الذين نقلوا منه…
